ID,Heading,Target,S. Target,S. Others,S. Society
1820640,El Puente Aéreo de Iberia desactiva al AVE,Puente Aéreo de Iberia,1,-1,1
1820673,"Sólo el 6,7 % de los trabajadores más cualificados está parado",trabajadores más cualificados,1,1,1
1821545,Obama decreta el bloqueo de los activos de Gadafi y sus hijos en EEUU,Obama,1,0,1
1822150,"Málaga, nueva capital de la tecnología de alta velocidad",Málaga,1,1,1
1822160,Campa insta a consumir: dos puntos menos de ahorro impulsarán un 1% el PIB,Campa,1,1,1
1823297,Boeing vende aviones a dos aerolíneas chinas por 10.000 millones de dólares,Boeing,1,0,0
1823311,Blanco anuncia una inversión de más de 1.700 millones hasta 2012 para rehabilitar 190.000 viviendas,Blanco,1,0,1
1823390,El Tesoro vende la reforma de las cajas en Asia,El Tesoro,1,0,0
1823493,Wall Street cierra plana para celebrar el segundo aniversario de mercado alcista,Wall Street,1,0,0
1824279,El Ibex celebra que la UE seguirá ayudando a los periféricos,El Ibex,1,1,1
1824351,Trabajo sólo ha recibido 20 solicitudes de autorización de agencias privadas de colocación,Trabajo,-1,-1,-1
1824422,Aidico creará un centro tecnológico en Panamá,Aidico,1,1,1
1824589,"Las horas perdidas por huelga descendieron un 43,9% en febrero, según CEOE",horas perdidas por huelga,1,1,1
1824764,Ryanair dejará de operar en el Aeropuerto de Alguaire a partir de junio,Ryanair,-1,0,0
1825751,La banca española se rebela contra Moody’s,La banca española,1,-1,0
1827021,El Parlament recorta su presupuesto un 9 por ciento y ahorra otros seis millones,El Parlament,1,1,1
1828193,El Nikkei cierra plano,El Nikkei,0,0,0
1828219,Tres de cada cuatro aeropuertos españoles siguen perdiendo dinero,aeropuertos españoles,-1,0,0
1828390,"Banco de Francia: la economía gala creció un 0,7%",Banco de Francia,1,1,1
1828581,La batalla política lusa amenaza otra vez a España,batalla política lusa,-1,-1,-1
1829653,Mapro se alía con el grupo sueco Flexlink para fabricar en China,Mapro,1,0,0
1829921,"""Recortar en creatividad es matar la gallina de los huevos de oro""",Recortar en creatividad,-1,-1,-1
1830864,"Las pernoctaciones en hoteles aumentaron un 4,9 % en marzo",pernoctaciones en horeles,1,1,1
1831664,"El euro mantiene los 1,48 dólares y el yuan marca máximos de 17 años", yuan ,1,0,0
1831885,La inversión hotelera en España vuelve al nivel de hace una década,inversión hotelera en España,1,1,1
1832090,Ferrovial vuelve a la carga con la ampliación de Heathrow,Ferrovial,1,0,0
1833135,La OIT ve la reforma laboral en España insuficiente para atajar el uso del despido improcedente,reforma laboral en España,-1,0,-1
1833335,Casademont abrirá una fábrica en Norteamérica el próximo año,Casademont,1,0,1
1835458,“Londres tiene que dar gracias porque Santander esté ahí”,Londres,1,0,0
1835845,Fitch 'limita' el contagio de la crisis de deuda en las empresas españolas,Fitch,1,1,0
1836299,El arte español más femenino conquista la Gran Manzana,arte español más femenino,1,0,1
1837223,"Un total de 44 candidaturas, elegidas Producto del Año 2022",44 candidaturas,1,0,0
1838653,"Las empresas con pérdidas previstas ""transitorias"" podrán acogerse al despido objetivo en los ERE","empresas con pérdidas previstas ""transitorias""",1,0,-1
1839209,Las administraciones coordinarán el congreso de móviles desde una fundación,Las administraciones,1,0,1
1839435,La radio online Pandora se dispara un 60% en su debut en bolsa,radio online Pandora,1,0,0
1839665,"La deuda regional sube 7,3 puntos menos que la media",deuda regional,-1,-1,-1
1840036,Banca Cívica tantea el interés de sus clientes para acudir a la salida a Bolsa,Banca Cívica,1,0,0
1840396,El Ibex se congela antes de la Fed,El Ibex,-1,-1,-1
1841220,JC Flowers y otros inversores pujarán por CAM sólo si la sanea antes el Frob,JC Flowers,1,1,0
1842125,Productos refugio para el inversor conservador,Productos refugio,1,0,0
1843266,El presidente de Italia llama a la unidad nacional para superar la crisis,El presidente de Italia,1,1,1
1844241,"La tendencia en bolsa de EADS es alcista, pero su precio es muy elevado",bolsa de EADS,1,1,1
1845194,Dublín vende una participación de 1.100 millones en Bank of Ireland y evita la nacionalización,Dublín,1,1,1
1846226,El servicio de radio de la BBC entra en crisis por los despidos masivos,la BBC,-1,0,-1
1846574,"Ana García-Oliveros: ""La crisis abre puertas para cambiar el planeta""",La crisis,1,0,0
1847486,La trabajadora del Sofitel demanda a DSK por lo civil,DSK,-1,0,0
1848098,Los garantizados elevan su interés para competir con los depósitos,Los garantizados,1,0,-1
1848267,El debate pendiente sobre los ayuntamientos,los ayuntamientos,0,0,0
1848978,Rubalcaba asegura que la eliminación de las diputaciones ahorraría 1.000 millones de euros,eliminación de los diputados,1,0,1
1849991,España cumple con el guión de Merkel y Sarkozy en poco más de una semana,España,1,0,0
1850477,Tubos Reunidos multiplica por diez su beneficio por el tirón exterior,Tubos Reunidos,1,0,0
1850739,Banca Cívica destina 77 millones a créditos para las familias andaluzas,Banca Cívica,1,0,1
1850832,Wall Street sufre un varapalo del 2% y borra los avances semanales,Wall Street,-1,-1,-1
1850887,EEUU demanda a 17 grandes bancos por las pérdidas generadas en la crisis subprime,17 grandes bancos,-1,0,0
1851585,La Caixa lidera un crédito de 280 millones para Hutchison en el Puerto,La Caixa,1,1,0
1851618,El Hospital de Sant Pau negocia un ERE que afectará a unos 500 trabajadores,Hospital de Sant Pau,-1,0,-1
1852167,IESE: la incertidumbre económica no para de crecer por la deuda,la incertidumbre económica,-1,-1,-1
1853178,Portugal teme que las deudas de Madeira afecten la imagen del país,deudas de Madeira,-1,-1,-1
1853840,Unicaja negocia con inversor la venta de un 20% del grupo,Unicaja,1,1,0
1854788,El biocombustible alza el vuelo para reducir la emisión de los aviones,El biocombustible,1,0,1
1855077,"La marca ZARA vale 6.075 millones de euros y Santander, 3.832 millones",ZARA vale 6.075 millones de euros y Santander,1,0,0
1855126,Yahoo vuelve a atraer el interés inversor,Yahoo,1,0,0
1855490,Expansión explica las novedades de la contratación administrativa,Expansión,1,0,1
1857786,Mas pone en Port Aventura la primera piedra de la mayor montaña rusa de Europa,Mas,1,1,1
1858218,Virginia Rometty será la primera consejera delegada de IBM,Virginia Rometty,1,0,1
1859618,Bruselas aprueba el pago a España del segundo tramo de 10.000 millones de Next Generation,Bruselas,1,1,1
1859871,"DLA Piper ficha al ex director mundial de Linklaters, Anthony Angel",DLA Piper,1,0,0
1860081,HSBC aumenta un 66% sus ganancias y supera las previsiones,HSBC,1,0,0
1860184,"Repsol mejora un 6,4% su beneficio por la recuperación de los precios",Repsol,1,0,0
1862095,El Gobierno Vasco propone quitar primas y complementos de las nóminas de los funcionarios,El Gobierno Vasco,1,0,1
1862254,Martínez Berna deja Coepa tras la sanción a su empresa,Martínez Berna,-1,0,0
1862849,El Eurogrupo intentará cerrar hoy el refuerzo del fondo de rescate para avalar bonos de España e Italia,El Eurogrupo,1,1,1
1863521,Repsol logra el apoyo del mercado para emitir bonos en plena sequía,Repsol,1,1,1
1864824,El Tesoro afronta la última subasta de bonos del año,El Tesoro,1,0,0
1865141,El peor asiento de Wall Street,Wall Street,-1,0,0
1865497,La eurozona prestará 150.000 millones al FMI y pide a otros países que contribuyan,La eurozona,1,1,1
1866850,Ipar Kutxa compra el 5% de la sociedad de créditos participativos Luzaro,Ipar Kutxa,1,0,0
1868103,"Los valores de Hódar: Banco Santander, Repsol YPF, Red Eléctrica, BBVA",valores de Hódar,0,0,0
1868633,Delta estudia comprar American Airlines,Delta,1,0,0
1870144,Japón aguanta en verde pese a que su PIB será negativo este año,Japón,1,1,1
1870337,Más de doscientos ayuntamientos valencianos elegirán su factura entre Iberdrola y Gas Natural,ayuntamientos valencianos,1,1,1
1871643,HSBC se refuerza con el banquero de inversión Borja Azpilicueta,HSBC,1,0,0
1871713,La banca lusa registra pérdidas históricas a las que solo escapa el Santander,banca lusa ,-1,0,0
1872361,Llega la hora de los recortes en RTVE,RTVE,-1,0,0
1872801,Greenpower prevé duplicar sus ventas hasta 30 millones,Greenpower,1,0,0
1874551,Órdago de Montoro a Bruselas: España debería ajustar 43.500 millones para cumplir con el déficit,España,1,1,1
1874687,Petra Mateos presenta su dimisión como presidenta de Hispasat,Petra Mateos,-1,0,0
1874730,"Los valores de Hódar: Abengoa, OHL, Tubos Reunidos, Tubacex",valores de Hódar,0,0,0
1876575,Reunión de la Fed: tipos estables y un discurso prudente con una pizca de optimismo,Reunión de la Fed,1,1,0
1876636,El bono español se aleja del 5% con el nuevo objetivo de déficit,El bono español,-1,-1,-1
1876883,La banca firma dos años de congelación salarial pero no descarta aplicar la reforma laboral,La banca,-1,1,-1
1876917,Las preferentes impagadas de Banco de Valencia,Banco de Valencia,-1,-1,-1
1877563,La CMT se pronuncia en contra de la integración de reguladores,La CMT,1,1,1
1877652,Banco Popular retoma las emisiones de cédulas hipotecarias,Banco Popular,1,0,1
1877783,"Nyesa, en concurso de acreedores con un pasivo de 1.224 millones",Nyesa,-1,0,0
1877953,"El PIB catalán cayó en el cuarto trimestre hasta el -0,1%",PIB catalán,-1,-1,-1
1878672,"Privalia aumentó sus ingresos un 90% en 2011, hasta 320 millones",Privalia,1,0,0
1878948,El Nikkei despide el mejor primer trimestre en 24 años: sumó un 19%,El Nikkei,1,1,1
1879076,"Cospedal afirma que España ""ya es fiable"" y que los Presupuestos apuestan por mantener servicios sociales",España,1,1,1
1879859,Los pilotos de Iberia inician 30 días de huelga con 126 vuelos cancelados,pilotos de Iberia,-1,-1,-1
1880930,Santander ofrece 4.000 millones en créditos para pymes al 5%,Santander,1,1,0
1881265,Hacienda ha rechazado los planes de ajustes de varias comunidades,Hacienda,-1,-1,-1
1884302,Las concesiones disparan el beneficio de OHL,Las concesiones,1,1,0
1884744,Schäuble expresa su disposición a asumir la presidencia del Eurogrupo,Schäuble,1,0,0
1884954,El Eurogrupo hará todo lo posible para que Grecia se quede en el euro,El eurogrupo,1,1,1
1884996,La banca italiana se rebela contra Moody's tras la rebaja de ráting,La banca italiana,-1,0,0
1885409,Goirigolzarri tiene unos 40.000 euros invertidos en Bankia,Goirigolzarri,1,1,0
1885817,Bankia desconvoca el consejo de administración previsto para el miércoles,Bankia,-1,0,0
1885924,"Tirado quiere dejar la presidencia de Bancaja ""lo antes posible""",Tirado,-1,0,0
1886170,Renta Corporación traspasa activos por deuda y se dispara en bolsa,Renta Corporación,1,0,0
1886757,"El presidente del BBVA afirma que ""la génesis de Bankia fue un error""",la génesis de Bankia ,-1,0,0
1889247,Los máximos del bono y la prima hunden a la banca y al Ibex,Los máximos del bono,-1,-1,-1
1889375,La situación en Grecia y España lastra la confianza inversora en Alemania,situación en Grecia y España,-1,-1,-1
1889569,Las vacaciones también las fijan los convenios colectivos,Las vacaciones,1,0,1
1889788,El Frob aplaza la venta de Catalunya Banc y Banco de Valencia,El Frob ,-1,0,0
1891011,Adif licita su contrato de suministro eléctrico por 215 millones,Adif,1,1,0
1891218,"Divina Pastora gana 5,3 millones de euros en 2011, un 14 % más",Divina Pastora,1,0,0
1892210,Catorce comunidades en el umbral de la intervención de Hacienda,Catorce comunidades,-1,0,0
1893441,Ryanair cancela cuatro rutas en El Prat por la subida de las tasas aeroportuarias,Ryanair,-1,0,-1
1893480,El FMI actuará como un asesor técnico “independiente” en el rescate bancario,El FMI,1,1,1
1895794,ING reduce su beneficio neto un 36% en la primera mitad de 2012,ING,-1,0,0
1895951,"El Ibex se desmarca con caídas, pero salva los 7.100 puntos",El Ibex,1,1,1
1896141,"Fitch duda de que el rescate a la banca implique su ""reforma final""",rescate de la banca,-1,-1,-1
1896421,Los coches reservados en agosto y entregados en septiembre tributarán con dos tipos de IVA distintos,coches reservados en agosto,-1,0,-1
1897392,Catalunya acoge con recelo la primera propuesta de financiación autonómica,Catalunya,-1,0,0
1897797,La confianza empresarial en Alemania cae por cuarto mes consecutivo,confianza empresarial en Alemania,-1,-1,-1
1898007,De Guindos: la condición para recibir ayuda es el control del déficit,De Guindos,1,0,1
1898032,Martinsa Fadesa premia a su presidente,Martinsa Fadesa,1,0,0
1899189,FCC finaliza parte de las obras del metro de Singapur,FCC,1,0,1
1899401,El grupo ASV construirá un nuevo tanatorio en Callosa del Segura,grupo ASV,1,1,1
1901328,CatalunyaCaixa reiniciará su venta en cuanto se recapitalice,CatalunyaCaixa,1,0,0
1901698,Vestas aplica sus recortes en España y prescinde de 250 empleados,Vestas,-1,0,-1
1902144,Ninguna universidad española entre las 200 mejores del mundo,universidad española,-1,0,0
1902231,Telefónica coloca una emisión de bonos por 1.200 millones a siete años,Telefónica,1,0,0
1903575,El FMI urge a Italia y España a pedir el rescate para detener la crisis de deuda,El FMI,1,-1,-1
1904189,"""Si el agricultor recibiese un precio justo, la importancia de la PAC sería muy inferior""",el agricultor,1,1,1
1904577,CAF logra un pedido de 113 millones de euros con el Metro de Roma,CAF,1,0,1
1906456,Cuando el heredero no sirve como directivo,el heredero,-1,-1,0
1906857,La publicidad emitida en TV cae casi un 12% en el tercer trimestre,publicidad emitida en TV,-1,-1,0
1907013,"Codere pierde 34,4 millones tras provisionar sus activos en México",Codere,-1,0,0
1909223,"Noticias internacionales, nueva aplicación de Expansión",Expansión,1,1,1
1909267,ACS construirá el metro ligero de Ottawa,ACS,1,0,1
1909805,El precio del crudo debería dar un respiro en la campaña navideña,precio del crudo,1,1,1
1909861,La dimisión de Monti asusta a las bolsas,dimisión de Monti,-1,-1,-1
1910344,"OHL logra un préstamo de 750 millones poniendo en garantía su 15,24% de Abertis",OHL,1,0,0
1927488,Hacienda premia a la 'España vacía' con su futuro sistema de financiación,España vacía,1,1,1
1934737,Datos malos para el paro: el desempleo en enero sube en 117.000 personas,el paro,-1,-1,-1
2004647,Las primeras promociones del Plan Vive de la Comunidad de Madrid empezarán a construirse a principios del próximo año,Plan Vive,1,1,1
2022605,"Emmanuel Macron: inspector fiscal, banquero y nuevo presidente de Francia",Emmanuel Macron,0,0,0
2022628,Hummer pasará a manos Chinas,Hummer,0,0,0
2025359,Solo las eléctricas logran perseguir a Pablo Isla en la creación de valor,las eléctricas,1,0,0
2184831,"Criteria alcanza un 1,27% de Telefónica tras invertir 2,85 millones el último mes",Criteria,1,0,0
2237378,"Las empresas de consumo, sobre la subida de costes: ""pone en peligro el empleo y desincentiva la inversión""",subida de costes,-1,-1,-1
2245161,"Los expertos en Blockchain de la banca tradicional emigran a las nuevas iniciativas; y no, no es por el dinero",,,,
2311527,Mattias Bodin (H&M Group): “La unión y la colaboración son fundamentales para innovar”,Mattias Bodin,1,0,0
2312932,La “ambición climática” de la UE y la especulación llevan el carbono a máximos y encarecen la luz | España ingresa el doble con las subastas,ambición climática de la UE,-1,-1,-1
2356920,"Farfetch, a doble velocidad: crece un 56% en 2018 pero engorda sus pérdidas",Farfetch,0,0,0
2367173,"La CNMC multa a seis empresas inmobiliarias con 1,25 millones por pactar comisiones",seis empresas inmobiliarias,-1,0,1
2452470,Los empleados de Starbucks crean su primer sindicato en EE UU,empleados de Starbucks,1,0,0
